text,label
"From: Orbit Retail <no-reply@login-confirm.tk>
Subject: Security Alert - Unusual Login Detected
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://168.125.151.128/verify

Ref ID: 393366",phishing
"From: Meridian Health <no-reply@workspace.io>
Subject: Your Flight Itinerary Confirmation
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.workspace.io/update

Regards,
Customer Support",safe
"From: Northbridge Bank <no-reply@teamhub.net>
Subject: Your Flight Itinerary Confirmation
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.teamhub.net/login

Cheers,
Mike",safe
"From: Meridian Health <no-reply@billing-check.click>
Subject: Final Notice: Account Deactivation Pending
We were unable to process your last payment. Update your billing information urgently at http://billing-check.click/update to avoid service interruption.",phishing
"From: Meridian Health <no-reply@company.com>
Subject: Your Flight Itinerary Confirmation
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://company.com/login

Regards,
Customer Support",safe
"From: Ivory Logistics <no-reply@support-update.xyz>
Subject: Confirm Your Bank Details to Avoid Suspension
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://www.support-update.xyz/secure.

Ref ID: 859364

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@orgmail.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://orgmail.com/login

Best,
Alex",safe
"From: Ivory Logistics <no-reply@workspace.io>
Subject: Your Order Has Shipped
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://workspace.io/secure

Best,
Alex",safe
"From: Northbridge Bank <no-reply@workspace.io>
Subject: Weekly Team Standup Notes
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.workspace.io/login

Ref ID: 354897

Best regards,
Sarah",safe
"From: Bluepeak Telecom <no-reply@secure-verify.info>
Subject: Urgent: Your Account Will Be Suspended
IMPORTANT: Your tax refund of $1122 is pending. Provide your bank details at http://www.secure-verify.info/update to receive the deposit immediately.

Our security team requires immediate confirmation.",phishing
"From: Northbridge Bank <no-reply@secure-verify.info>
Subject: Confirm Your Bank Details to Avoid Suspension
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at https://secure-verify.info/secure.

Ref ID: 532368

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Orbit Retail <no-reply@company.com>
Subject: Your Order Has Shipped
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://company.com/update

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@teamhub.net>
Subject: Invoice #4521 for Your Recent Purchase
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.teamhub.net/update

Ref ID: 491979

Thanks,
The Team",safe
"From: Orbit Retail <no-reply@support-update.xyz>
Subject: Your Password Has Expired - Reset Immediately
Dear Fatima, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: https://www.support-update.xyz/confirm

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Meridian Health <no-reply@orgmail.com>
Subject: Weekly Team Standup Notes
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.orgmail.com/account

Ref ID: 925663

Best regards,
Sarah",safe
"From: Meridian Health <no-reply@workspace.io>
Subject: Welcome to Our Service!
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.workspace.io/login

Ref ID: 346249

Regards,
Customer Support",safe
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.orgmail.com/update

Best,
Alex",safe
"From: Meridian Health <no-reply@billing-check.click>
Subject: Your Password Has Expired - Reset Immediately
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://billing-check.click/login.

Ref ID: 100096

This link will expire soon. Act now to avoid losing access.",phishing
"From: Cascade Airlines <no-reply@teamhub.net>
Subject: Your Order Has Shipped
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.teamhub.net/account

Ref ID: 677723

Best regards,
Sarah",safe
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.teamhub.net/secure

Cheers,
Mike",safe
"From: Meridian Health <no-reply@workspace.io>
Subject: Weekly Team Standup Notes
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://workspace.io/confirm

Best regards,
Sarah",safe
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Welcome to Our Service!
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://teamhub.net/login

Ref ID: 653545

Cheers,
Mike",safe
"From: Northbridge Bank <no-reply@teamhub.net>
Subject: Your Flight Itinerary Confirmation
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.teamhub.net/update

Regards,
Customer Support",safe
"From: Cascade Airlines <no-reply@workspace.io>
Subject: Welcome to Our Service!
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://www.workspace.io/confirm

Ref ID: 512064

Cheers,
Mike",safe
"From: Northbridge Bank <no-reply@login-confirm.tk>
Subject: Security Alert - Unusual Login Detected
Dear Michael, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: https://login-confirm.tk/verify

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@secure-verify.info>
Subject: Payment Failed - Update Your Billing Info
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://www.secure-verify.info/secure to restore access.

Ref ID: 493580

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Bluepeak Telecom <no-reply@login-confirm.tk>
Subject: Confirm Your Bank Details to Avoid Suspension
Dear Emma, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://login-confirm.tk/verify",phishing
"From: Cascade Airlines <no-reply@orgmail.com>
Subject: Reminder: Dentist Appointment on Friday
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.orgmail.com/update

Thanks,
The Team",safe
"From: Orbit Retail <no-reply@support-update.xyz>
Subject: Urgent: Your Account Will Be Suspended
We were unable to process your last payment. Update your billing information urgently at http://www.support-update.xyz/login to avoid service interruption.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@company.com>
Subject: Your Order Has Shipped
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.company.com/account

Best regards,
Sarah",safe
"From: Orbit Retail <no-reply@account-alert.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Your mailbox has exceeded its storage limit. Click http://66.74.8.67/secure now to upgrade your storage and avoid losing your emails permanently.

Our security team requires immediate confirmation.",phishing
"From: Meridian Health <no-reply@teamhub.net>
Subject: Meeting Reminder: Project Sync Tomorrow
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://teamhub.net/secure

Regards,
Customer Support",safe
"From: Cascade Airlines <no-reply@teamhub.net>
Subject: Meeting Reminder: Project Sync Tomorrow
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://teamhub.net/confirm

Regards,
Customer Support",safe
"From: Meridian Health <no-reply@company.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://company.com/secure

Best regards,
Sarah",safe
"From: Cascade Airlines <no-reply@billing-check.click>
Subject: Final Notice: Account Deactivation Pending
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://141.58.176.111/account.",phishing
"From: Orbit Retail <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.orgmail.com/account

Cheers,
Mike",safe
"From: Vantage Systems <no-reply@billing-check.click>
Subject: Security Alert - Unusual Login Detected
Dear Liam, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://164.162.113.164/update

Ref ID: 881549

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Cascade Airlines <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://www.workspace.io/secure

Cheers,
Mike",safe
"From: Ivory Logistics <no-reply@company.com>
Subject: Weekly Team Standup Notes
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.company.com/verify

Ref ID: 718115

Best regards,
Sarah",safe
"From: Cascade Airlines <no-reply@orgmail.com>
Subject: Welcome to Our Service!
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://orgmail.com/update

Thanks,
The Team",safe
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: Payment Failed - Update Your Billing Info
Your mailbox has exceeded its storage limit. Click http://134.175.24.12/update now to upgrade your storage and avoid losing your emails permanently.

Ref ID: 999312

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://orgmail.com/verify

Ref ID: 500773

Best,
Alex",safe
"From: Ivory Logistics <no-reply@orgmail.com>
Subject: Weekly Team Standup Notes
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.orgmail.com/confirm

Ref ID: 987240

Best,
Alex",safe
"From: Bluepeak Telecom <no-reply@orgmail.com>
Subject: Reminder: Dentist Appointment on Friday
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.orgmail.com/verify

Best regards,
Sarah",safe
"From: Northbridge Bank <no-reply@secure-verify.info>
Subject: Final Notice: Account Deactivation Pending
We were unable to process your last payment. Update your billing information urgently at http://166.28.158.171/secure to avoid service interruption.

Ref ID: 842287

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@account-alert.click>
Subject: Your Password Has Expired - Reset Immediately
Your mailbox has exceeded its storage limit. Click http://www.account-alert.click/confirm now to upgrade your storage and avoid losing your emails permanently.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.teamhub.net/login

Regards,
Customer Support",safe
"From: Meridian Health <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.teamhub.net/verify

Regards,
Customer Support",safe
"From: Meridian Health <no-reply@billing-check.click>
Subject: Your Password Has Expired - Reset Immediately
IMPORTANT: Your tax refund of $1530 is pending. Provide your bank details at http://www.billing-check.click/confirm to receive the deposit immediately.

Ref ID: 748151",phishing
"From: Zenith Cloud <no-reply@company.com>
Subject: Weekly Team Standup Notes
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.company.com/verify

Ref ID: 589824

Regards,
Customer Support",safe
"From: Northbridge Bank <no-reply@company.com>
Subject: Welcome to Our Service!
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://company.com/verify

Ref ID: 251631

Thanks,
The Team",safe
"From: Meridian Health <no-reply@company.com>
Subject: Weekly Team Standup Notes
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.company.com/account

Ref ID: 689810

Best regards,
Sarah",safe
"From: Meridian Health <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
IMPORTANT: Your tax refund of $1198 is pending. Provide your bank details at http://www.billing-check.click/verify to receive the deposit immediately.",phishing
"From: Bluepeak Telecom <no-reply@billing-check.click>
Subject: Final Notice: Account Deactivation Pending
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://billing-check.click/secure

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@support-update.xyz>
Subject: Confirm Your Bank Details to Avoid Suspension
We were unable to process your last payment. Update your billing information urgently at http://support-update.xyz/confirm to avoid service interruption.

Ref ID: 956401

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Vantage Systems <no-reply@account-alert.click>
Subject: Action Required: Verify Your Identity Now
Your mailbox has exceeded its storage limit. Click http://www.account-alert.click/account now to upgrade your storage and avoid losing your emails permanently.",phishing
"From: Bluepeak Telecom <no-reply@secure-verify.info>
Subject: Security Alert - Unusual Login Detected
IMPORTANT: Your tax refund of $1216 is pending. Provide your bank details at http://secure-verify.info/account to receive the deposit immediately.

Ref ID: 925622

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Northbridge Bank <no-reply@company.com>
Subject: Reminder: Dentist Appointment on Friday
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://company.com/login

Best regards,
Sarah",safe
"From: Zenith Cloud <no-reply@login-confirm.tk>
Subject: You Have Won a Prize! Claim Now
IMPORTANT: Your tax refund of $2845 is pending. Provide your bank details at http://160.132.38.6/confirm to receive the deposit immediately.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Meridian Health <no-reply@company.com>
Subject: Your Flight Itinerary Confirmation
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.company.com/update

Thanks,
The Team",safe
"From: Orbit Retail <no-reply@company.com>
Subject: Your Monthly Newsletter
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://company.com/confirm

Ref ID: 666157

Best,
Alex",safe
"From: Meridian Health <no-reply@login-confirm.tk>
Subject: Final Notice: Account Deactivation Pending
Your mailbox has exceeded its storage limit. Click http://164.153.160.183/verify now to upgrade your storage and avoid losing your emails permanently.

Ref ID: 319899

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Reminder: Dentist Appointment on Friday
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.teamhub.net/confirm

Regards,
Customer Support",safe
"From: Bluepeak Telecom <no-reply@workspace.io>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://workspace.io/account

Cheers,
Mike",safe
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://teamhub.net/verify

Ref ID: 259826

Regards,
Customer Support",safe
"From: Cascade Airlines <no-reply@workspace.io>
Subject: Weekly Team Standup Notes
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.workspace.io/secure

Best regards,
Sarah",safe
"From: Meridian Health <no-reply@support-update.xyz>
Subject: Payment Failed - Update Your Billing Info
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://169.60.65.250/update to restore access.

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: Your Password Has Expired - Reset Immediately
IMPORTANT: Your tax refund of $2229 is pending. Provide your bank details at http://login-confirm.tk/login to receive the deposit immediately.

Ref ID: 519904

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Cascade Airlines <no-reply@teamhub.net>
Subject: Your Flight Itinerary Confirmation
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.teamhub.net/update

Ref ID: 280616

Best regards,
Sarah",safe
"From: Ivory Logistics <no-reply@support-update.xyz>
Subject: Action Required: Verify Your Identity Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: https://support-update.xyz/confirm

Ref ID: 432427

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Bluepeak Telecom <no-reply@company.com>
Subject: Your Order Has Shipped
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.company.com/update

Best,
Alex",safe
"From: Vantage Systems <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://workspace.io/verify

Ref ID: 998435

Thanks,
The Team",safe
"From: Cascade Airlines <no-reply@secure-verify.info>
Subject: Confirm Your Bank Details to Avoid Suspension
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://83.224.248.32/update.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Northbridge Bank <no-reply@support-update.xyz>
Subject: Confirm Your Bank Details to Avoid Suspension
We were unable to process your last payment. Update your billing information urgently at http://178.220.181.109/verify to avoid service interruption.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Orbit Retail <no-reply@billing-check.click>
Subject: Action Required: Verify Your Identity Now
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at https://www.billing-check.click/login.

Ref ID: 662728

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@support-update.xyz>
Subject: Final Notice: Account Deactivation Pending
We were unable to process your last payment. Update your billing information urgently at http://support-update.xyz/secure to avoid service interruption.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@company.com>
Subject: Welcome to Our Service!
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://company.com/account

Thanks,
The Team",safe
"From: Bluepeak Telecom <no-reply@orgmail.com>
Subject: Reminder: Dentist Appointment on Friday
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://orgmail.com/login

Thanks,
The Team",safe
"From: Zenith Cloud <no-reply@support-update.xyz>
Subject: Final Notice: Account Deactivation Pending
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://149.92.13.244/update

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@secure-verify.info>
Subject: Security Alert - Unusual Login Detected
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://www.secure-verify.info/update

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Orbit Retail <no-reply@login-confirm.tk>
Subject: You Have Won a Prize! Claim Now
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at https://www.login-confirm.tk/update.

Ref ID: 416950

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Bluepeak Telecom <no-reply@support-update.xyz>
Subject: Final Notice: Account Deactivation Pending
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://www.support-update.xyz/verify",phishing
"From: Vantage Systems <no-reply@login-confirm.tk>
Subject: Your Password Has Expired - Reset Immediately
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://www.login-confirm.tk/verify to restore access.

Our security team requires immediate confirmation.",phishing
"From: Bluepeak Telecom <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Dear Sarah, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://48.75.51.237/secure

Our security team requires immediate confirmation.",phishing
"From: Orbit Retail <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://workspace.io/login

Ref ID: 952283

Cheers,
Mike",safe
"From: Cascade Airlines <no-reply@company.com>
Subject: Reminder: Dentist Appointment on Friday
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://company.com/update

Cheers,
Mike",safe
"From: Meridian Health <no-reply@company.com>
Subject: Your Monthly Newsletter
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.company.com/confirm

Best regards,
Sarah",safe
"From: Meridian Health <no-reply@account-alert.click>
Subject: Your Password Has Expired - Reset Immediately
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://www.account-alert.click/update",phishing
"From: Northbridge Bank <no-reply@account-alert.click>
Subject: Action Required: Verify Your Identity Now
We were unable to process your last payment. Update your billing information urgently at https://account-alert.click/update to avoid service interruption.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@account-alert.click>
Subject: Final Notice: Account Deactivation Pending
IMPORTANT: Your tax refund of $2718 is pending. Provide your bank details at http://58.57.16.208/account to receive the deposit immediately.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Cascade Airlines <no-reply@workspace.io>
Subject: Your Flight Itinerary Confirmation
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.workspace.io/login

Thanks,
The Team",safe
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.teamhub.net/login

Best regards,
Sarah",safe
"From: Ivory Logistics <no-reply@company.com>
Subject: Your Monthly Newsletter
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.company.com/verify

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@login-confirm.tk>
Subject: Your Password Has Expired - Reset Immediately
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://login-confirm.tk/confirm to restore access.

Our security team requires immediate confirmation.",phishing
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://orgmail.com/verify

Ref ID: 552259

Thanks,
The Team",safe
"From: Zenith Cloud <no-reply@teamhub.net>
Subject: Meeting Reminder: Project Sync Tomorrow
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://teamhub.net/verify

Regards,
Customer Support",safe
"From: Meridian Health <no-reply@account-alert.click>
Subject: You Have Won a Prize! Claim Now
IMPORTANT: Your tax refund of $1931 is pending. Provide your bank details at http://www.account-alert.click/account to receive the deposit immediately.

Ref ID: 263032

This link will expire soon. Act now to avoid losing access.",phishing
"From: Northbridge Bank <no-reply@company.com>
Subject: Your Monthly Newsletter
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://company.com/account

Thanks,
The Team",safe
"From: Vantage Systems <no-reply@teamhub.net>
Subject: Welcome to Our Service!
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.teamhub.net/secure

Cheers,
Mike",safe
"From: Bluepeak Telecom <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Dear Customer, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: https://www.billing-check.click/update

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
Your mailbox has exceeded its storage limit. Click http://127.183.32.204/confirm now to upgrade your storage and avoid losing your emails permanently.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Northbridge Bank <no-reply@billing-check.click>
Subject: Action Required: Verify Your Identity Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://www.billing-check.click/update

This link will expire soon. Act now to avoid losing access.",phishing
"From: Cascade Airlines <no-reply@company.com>
Subject: Your Flight Itinerary Confirmation
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://company.com/confirm

Ref ID: 490941

Best regards,
Sarah",safe
"From: Meridian Health <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/login

Ref ID: 668882

Cheers,
Mike",safe
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Welcome to Our Service!
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.teamhub.net/account

Ref ID: 936039

Regards,
Customer Support",safe
"From: Ivory Logistics <no-reply@orgmail.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.orgmail.com/login

Ref ID: 698749

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@secure-verify.info>
Subject: Your Password Has Expired - Reset Immediately
IMPORTANT: Your tax refund of $1071 is pending. Provide your bank details at https://www.secure-verify.info/update to receive the deposit immediately.

Ref ID: 605612

This link will expire soon. Act now to avoid losing access.",phishing
"From: Meridian Health <no-reply@secure-verify.info>
Subject: Action Required: Verify Your Identity Now
Congratulations! You have been selected to receive a $999 gift card. Claim your reward now by visiting http://www.secure-verify.info/account before it expires.

Ref ID: 477808

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.orgmail.com/update

Regards,
Customer Support",safe
"From: Meridian Health <no-reply@account-alert.click>
Subject: Final Notice: Account Deactivation Pending
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://www.account-alert.click/account

Ref ID: 795781

Our security team requires immediate confirmation.",phishing
"From: Meridian Health <no-reply@account-alert.click>
Subject: Your Password Has Expired - Reset Immediately
Your mailbox has exceeded its storage limit. Click http://account-alert.click/login now to upgrade your storage and avoid losing your emails permanently.

Ref ID: 826847

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Orbit Retail <no-reply@secure-verify.info>
Subject: You Have Won a Prize! Claim Now
We were unable to process your last payment. Update your billing information urgently at http://27.16.169.19/confirm to avoid service interruption.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@support-update.xyz>
Subject: Action Required: Verify Your Identity Now
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://115.11.124.12/update.

Ref ID: 760120

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Bluepeak Telecom <no-reply@workspace.io>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.workspace.io/account

Cheers,
Mike",safe
"From: Cascade Airlines <no-reply@teamhub.net>
Subject: Invoice #4521 for Your Recent Purchase
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.teamhub.net/update

Ref ID: 927524

Best,
Alex",safe
"From: Meridian Health <no-reply@secure-verify.info>
Subject: Security Alert - Unusual Login Detected
IMPORTANT: Your tax refund of $1277 is pending. Provide your bank details at http://39.54.254.51/update to receive the deposit immediately.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@support-update.xyz>
Subject: Urgent: Your Account Will Be Suspended
IMPORTANT: Your tax refund of $2848 is pending. Provide your bank details at http://support-update.xyz/verify to receive the deposit immediately.

Ref ID: 571635

Our security team requires immediate confirmation.",phishing
"From: Vantage Systems <no-reply@workspace.io>
Subject: Your Monthly Newsletter
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://workspace.io/verify

Best,
Alex",safe
"From: Vantage Systems <no-reply@teamhub.net>
Subject: Your Order Has Shipped
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.teamhub.net/account

Ref ID: 699596

Best regards,
Sarah",safe
